 #Only print out G elements for debugging if printlevel>2
 1945      -0.13887084      -0.01179862       0.04667868      -0.04081038       0.00078743      -0.12636172       0.06908545       0.03830689      -0.02348887       0.01546974      -0.04159018       0.04679163       0.06048239      -0.03180268      -0.02234497       0.03275748       0.04480195       0.07914000
 1946      -0.13674896      -0.01243053       0.04321065      -0.03561146      -0.00379265      -0.12288558       0.07037162       0.04017594      -0.02248454       0.01502867      -0.04082647       0.04733315       0.05931358      -0.03330608      -0.02089102       0.02593995       0.04900748       0.07608653
 1947      -0.13272355      -0.01153403       0.03898102      -0.02912354      -0.00816678      -0.11908827       0.07133822       0.04188368      -0.02106275       0.01446801      -0.04001886       0.04788334       0.05795547      -0.03524143      -0.01950731       0.01668325       0.05211461       0.07309228
 1948      -0.12698292      -0.00934671       0.03414592      -0.02139071      -0.01243695      -0.11489957       0.07203653       0.04343100      -0.01928731       0.01379898      -0.03914168       0.04842394       0.05638971      -0.03752029      -0.01820602       0.00515643       0.05433419       0.07003055
 1949      -0.11983684      -0.00620405       0.02890523      -0.01252954      -0.01674425      -0.11024336       0.07252624       0.04481934      -0.01725046       0.01303716      -0.03816829       0.04893300       0.05460771      -0.04003128      -0.01698077      -0.00830769       0.05598412       0.06673979
 1950      -0.11169141      -0.00252095       0.02349026      -0.00273159      -0.02126292      -0.10503735       0.07286717       0.04604935      -0.01506621       0.01219881      -0.03706932       0.04938253       0.05260900      -0.04264525      -0.01580551      -0.02322017       0.05747082       0.06302986
 1951      -0.10303092       0.00123254       0.01815309       0.00773528      -0.02619286      -0.09920419       0.07311832       0.04712348      -0.01286414       0.01129891      -0.03581530       0.04974089       0.05040396      -0.04522492      -0.01463667      -0.03895127       0.05926831       0.05869684
 1952      -0.09438460       0.00456400       0.01315090       0.01853649      -0.03174831      -0.09268150       0.07333558       0.04804822      -0.01077997       0.01034848      -0.03437838       0.04997515       0.04801468      -0.04763612      -0.01341726      -0.05476674       0.06188661       0.05354064
 1953      -0.08628254       0.00699330       0.00872962       0.02928552      -0.03814208      -0.08542378       0.07356463       0.04883230      -0.00894504       0.00935148      -0.03273149       0.05004959       0.04547116      -0.04975485      -0.01208187      -0.06987034       0.06583121       0.04737875
 1954      -0.07921714       0.00809139       0.00510723       0.03956957      -0.04556934      -0.07741376       0.07384221       0.04948939      -0.00747594       0.00830392      -0.03085160       0.04993004       0.04281162      -0.05147943      -0.01056433      -0.08346566       0.07156274       0.04006673
 1955      -0.07359504       0.00751790       0.00245646       0.04898338      -0.05418785      -0.06866451       0.07419296       0.05003732      -0.00646334       0.00719220      -0.02871982       0.04958455       0.04007839      -0.05273804      -0.00880562      -0.09482596       0.07945030       0.03151321
 1956      -0.06969085       0.00505336       0.00089020       0.05716503      -0.06409372      -0.05922250       0.07462532       0.05049479      -0.00596235       0.00599306      -0.02632083       0.04898351       0.03731223      -0.05349291      -0.00676181      -0.10336322       0.08972376       0.02169548
 1957      -0.06761642       0.00062512       0.00045046       0.06384066      -0.07530505      -0.04917528       0.07513704       0.05088399      -0.00598566       0.00467478      -0.02364513       0.04810515       0.03455095      -0.05374780      -0.00441226      -0.10870604       0.10244042       0.01067362
