   1941    0.999997301964E+000     0.000000000000E+000     0.232294315232E-002     0.000000000000E+000    -0.232294315232E-002     0.000000000000E+000     0.999997301964E+000     0.000000000000E+000
   1942    0.999996287928E+000     0.000000000000E+000     0.272472587156E-002     0.000000000000E+000    -0.272472587156E-002     0.000000000000E+000     0.999996287928E+000     0.000000000000E+000
   1943    0.999994893120E+000     0.000000000000E+000     0.319589333268E-002     0.000000000000E+000    -0.319589333268E-002     0.000000000000E+000     0.999994893120E+000     0.000000000000E+000
   1944    0.999993049499E+000     0.000000000000E+000     0.372839823916E-002     0.000000000000E+000    -0.372839823916E-002     0.000000000000E+000     0.999993049499E+000     0.000000000000E+000
   1945    0.999990757199E+000     0.000000000000E+000     0.429947865391E-002     0.000000000000E+000    -0.429947865391E-002     0.000000000000E+000     0.999990757199E+000     0.000000000000E+000
   1946    0.999988070811E+000     0.000000000000E+000     0.488448938321E-002     0.000000000000E+000    -0.488448938321E-002     0.000000000000E+000     0.999988070811E+000     0.000000000000E+000
   1947    0.999985081319E+000     0.000000000000E+000     0.546233826580E-002     0.000000000000E+000    -0.546233826580E-002     0.000000000000E+000     0.999985081319E+000     0.000000000000E+000
   1948    0.999981974503E+000     0.000000000000E+000     0.600422100626E-002     0.000000000000E+000    -0.600422100626E-002     0.000000000000E+000     0.999981974503E+000     0.000000000000E+000
   1949    0.999978956723E+000     0.000000000000E+000     0.648738093748E-002     0.000000000000E+000    -0.648738093748E-002     0.000000000000E+000     0.999978956723E+000     0.000000000000E+000
   1950    0.999976263783E+000     0.000000000000E+000     0.688998335931E-002     0.000000000000E+000    -0.688998335931E-002     0.000000000000E+000     0.999976263783E+000     0.000000000000E+000
   1951    0.999974126354E+000     0.000000000000E+000     0.719351249338E-002     0.000000000000E+000    -0.719351249338E-002     0.000000000000E+000     0.999974126354E+000     0.000000000000E+000
   1952    0.999972687858E+000     0.000000000000E+000     0.739077389899E-002     0.000000000000E+000    -0.739077389899E-002     0.000000000000E+000     0.999972687858E+000     0.000000000000E+000
   1953    0.999972047059E+000     0.000000000000E+000     0.747697133710E-002     0.000000000000E+000    -0.747697133710E-002     0.000000000000E+000     0.999972047059E+000     0.000000000000E+000
